Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2006-10-05,74.53,76.16,74.13,74.83,24424400.0,0.0,1.0,10.125805797046,10.347261096243,10.071460938347,10.16656444107,170970800.0
2006-10-04,74.1,75.46,73.16,75.38,29610100.0,0.0,1.0,10.067385073945,10.25215759352,9.9396746560024,10.241288621781,207270700.0
2006-10-03,74.45,74.95,73.19,74.08,28239600.0,0.0,1.0,10.114936825306,10.182867898679,9.9437505204048,10.06466783101,197677200.0
2006-10-02,75.1,75.87,74.3,74.86,25451400.0,0.0,1.0,10.203247220691,10.307861073686,10.094557503294,10.170640305472,178159800.0
2006-09-29,77.11,77.52,76.68,76.98,14493300.0,0.0,1.0,10.476330135653,10.532033615819,10.417909412551,10.458668056576,101453100.0
2006-09-28,77.02,77.48,75.95,77.01,25843200.0,0.0,1.0,10.464102542445,10.526599129949,10.318730045426,10.462743920978,180902400.0
2006-09-27,77.17,77.47,75.82,76.41,28941900.0,0.0,1.0,10.484481864457,10.525240508482,10.301067966349,10.38122663293,202593300.0
2006-09-26,76.18,77.78,76.1,77.61,39391000.0,0.0,1.0,10.349978339178,10.567357773973,10.339109367438,10.544261209026,275737000.0
2006-09-25,73.81,75.86,73.72,75.75,30678300.0,0.0,1.0,10.027985051388,10.306502452219,10.015757458181,10.291557616077,214748100.0
2006-09-22,74.3,74.34,72.58,73.0,23754000.0,0.0,1.0,10.094557503294,10.099991989164,9.8608746108892,9.9179367125229,166278000.0
2006-09-21,75.25,76.06,74.02,74.65,28361600.0,0.0,1.0,10.223626542703,10.333674881568,10.056516102205,10.142109254655,198531200.0
2006-09-20,74.38,75.68,74.22,75.26,29385400.0,0.0,1.0,10.105426475034,10.282047265805,10.083688531554,10.224985164171,205697800.0
2006-09-19,74.1,74.36,72.8,73.77,25358900.0,0.0,1.0,10.067385073945,10.102709232099,9.8907642831735,10.022550565518,177512300.0
2006-09-18,73.8,74.86,73.3,73.89,25188500.0,0.0,1.0,10.02662642992,10.170640305472,9.958695356547,10.038854023128,176319500.0
2006-09-15,74.6,74.98,73.29,74.1,35066200.0,0.0,1.0,10.135316147318,10.186943763082,9.9573367350795,10.067385073945,245463400.0
2006-09-14,73.72,74.67,73.46,74.17,28633200.0,0.0,1.0,10.015757458181,10.14482649759,9.9804333000265,10.076895424217,200432400.0
2006-09-13,72.85,74.32,72.3,74.2,40933500.0,0.0,1.0,9.8975573905109,10.097274746229,9.8228332098001,10.080971288619,286534500.0
2006-09-12,72.81,73.45,71.45,72.63,60167400.0,0.0,1.0,9.892122904641,9.979074678559,9.7073503850652,9.8676677182266,421171800.0
2006-09-11,72.43,73.73,71.42,72.5,33897300.0,0.0,1.0,9.8404952888772,10.017116079648,9.7032745206628,9.8500056391495,237281100.0
2006-09-08,73.37,73.57,71.91,72.52,31997200.0,0.0,1.0,9.9682057068193,9.9953781361686,9.7698469725688,9.8527228820844,223980400.0
2006-09-07,70.6,73.48,70.25,72.8,45284200.0,0.0,1.0,9.5918675603304,9.9831505429614,9.544315808969,9.8907642831735,316989400.0
2006-09-06,71.08,71.69,69.7,70.03,34789400.0,0.0,1.0,9.6570813907689,9.7399573002845,9.4695916282582,9.5144261366847,243525800.0
2006-09-05,68.97,71.5,68.55,71.48,36159200.0,0.0,1.0,9.370412261133,9.7141434924026,9.3133501594993,9.7114262494677,253114400.0
2006-09-01,68.48,68.65,67.82,68.38,14589100.0,0.0,1.0,9.303839809227,9.326936374174,9.214170792374,9.2902535945523,102123700.0
2006-08-31,67.28,68.3,66.66,67.85,20524900.0,0.0,1.0,9.1408052331307,9.2793846228125,9.0565707021476,9.2182466567764,143674300.0
2006-08-30,67.34,67.82,66.68,66.96,24290800.0,0.0,1.0,9.1489569619355,9.214170792374,9.0592879450826,9.0973293461717,170035600.0
2006-08-29,66.99,67.26,65.12,66.48,33833300.0,0.0,1.0,9.1014052105741,9.1380879901958,8.8473429961574,9.0321155157332,236833100.0
2006-08-28,68.5,68.61,66.68,66.98,26362900.0,0.0,1.0,9.3065570521619,9.3215018883041,9.0592879450826,9.1000465891066,184540300.0
2006-08-25,67.34,69.05,67.31,68.75,19427100.0,0.0,1.0,9.1489569619355,9.3812812328727,9.1448810975331,9.3405225888486,135989700.0
2006-08-24,67.89,68.19,66.27,67.81,23399700.0,0.0,1.0,9.2236811426463,9.2644397866704,9.0035844649164,9.2128121709066,163797900.0
2006-08-23,68.0,68.65,66.94,67.31,19152100.0,0.0,1.0,9.2386259787885,9.326936374174,9.0946121032368,9.1448810975331,134064700.0
2006-08-22,66.68,68.32,66.5,67.62,20606000.0,0.0,1.0,9.0592879450826,9.2821018657475,9.0348327586681,9.1869983630247,144242000.0
2006-08-21,67.3,67.31,66.15,66.56,18793800.0,0.0,1.0,9.1435224760657,9.1448810975331,8.9872810073067,9.042984487473,131556600.0
2006-08-18,67.71,68.4,67.26,67.91,19155500.0,0.0,1.0,9.1992259562319,9.2929708374872,9.1380879901958,9.2263983855813,134088500.0
2006-08-17,68.0,68.66,67.18,67.59,20755300.0,0.0,1.0,9.2386259787885,9.3282949956414,9.127219018456,9.1829224986223,145287100.0
2006-08-16,67.1,68.07,66.33,67.98,27903000.0,0.0,1.0,9.1163500467163,9.2481363290608,9.0117361937212,9.2359087358535,195321000.0
2006-08-15,65.34,66.5,64.8,66.45,30762600.0,0.0,1.0,8.8772326684418,9.0348327586681,8.8038671091984,9.0280396513308,215338200.0
2006-08-14,64.05,65.22,63.6,63.94,25629300.0,0.0,1.0,8.7019704991383,8.8609292108321,8.6408325331022,8.6870256629961,179405100.0
2006-08-11,63.23,64.13,62.58,63.65,27768900.0,0.0,1.0,8.5905635388058,8.712839470878,8.5022531434203,8.6476256404395,194382300.0
2006-08-10,63.25,64.81,62.7,64.07,24920000.0,0.0,1.0,8.5932807817408,8.8052257306659,8.51855660103,8.7046877420732,174440000.0
2006-08-09,65.43,65.6,63.4,63.59,34137100.0,0.0,1.0,8.889460261649,8.9125568265959,8.6136601037528,8.6394739116347,238959700.0
2006-08-08,67.09,67.11,64.51,64.78,35638000.0,0.0,1.0,9.1149914252488,9.1177086681837,8.7644670866418,8.8011498662635,249466000.0
2006-08-07,67.72,69.6,66.31,67.21,44482600.0,0.0,1.0,9.2005845776993,9.4560054135835,9.0090189507862,9.1312948828584,311378200.0
2006-08-04,67.05,68.61,64.96,68.3,66173800.0,0.0,1.0,9.1095569393789,9.3215018883041,8.8256050526779,9.2793846228125,463216600.0
2006-08-03,67.91,70.0,67.81,69.59,30037300.0,0.0,1.0,9.2263983855813,9.5103502722823,9.2128121709066,9.454646792116,210261100.0
2006-08-02,67.65,68.68,67.51,68.16,19670300.0,0.0,1.0,9.1910742274271,9.3310122385764,9.1720535268825,9.260363922268,137692100.0
2006-08-01,67.22,67.93,65.94,67.18,25420200.0,0.0,1.0,9.1326535043259,9.2291156285162,8.9587499564899,9.127219018456,177941400.0
2006-07-31,66.83,68.63,66.28,67.96,31887200.0,0.0,1.0,9.0796672670946,9.324219131239,9.0049430863838,9.2331914929186,223210400.0
2006-07-28,63.94,65.68,63.5,65.59,24696700.0,0.0,1.0,8.6870256629961,8.9234257983357,8.6272463184275,8.9111982051285,172876900.0
2006-07-27,64.5,65.02,62.86,63.4,26251600.0,0.0,1.0,8.7631084651744,8.8337567814827,8.5402945445095,8.6136601037528,183761200.0
2006-07-26,62.0,64.64,61.68,63.87,32086700.0,0.0,1.0,8.4234530983071,8.7821291657189,8.3799772113481,8.6775153127238,224606900.0
2006-07-25,61.78,62.09,60.78,61.93,21038200.0,0.0,1.0,8.3935634260228,8.4356806915144,8.2577012792759,8.4139427480349,147267400.0
2006-07-24,61.26,62.1,60.43,61.42,25816300.0,0.0,1.0,8.3229151097144,8.4370393129818,8.2101495279145,8.3446530531939,180714100.0
2006-07-21,59.82,61.15,59.64,60.72,31853300.0,0.0,1.0,8.1272736183989,8.3079702735723,8.1028184319845,8.2495495504711,222973100.0
2006-07-20,60.96,61.59,59.72,60.5,70433800.0,0.0,1.0,8.2821564656904,8.3677496181409,8.1136874037242,8.2196598781868,493036600.0
2006-07-19,52.96,55.08,52.36,54.1,49669400.0,0.0,1.0,7.1952592917153,7.4832870428187,7.1137420036671,7.3501421390067,347685800.0
2006-07-18,53.16,53.85,51.85,52.9,35730300.0,0.0,1.0,7.2224317210646,7.31617660232,7.0444523088262,7.1871075629104,250112100.0
2006-07-17,51.73,53.11,51.65,52.37,36590800.0,0.0,1.0,7.0281488512166,7.2156386137273,7.0172798794768,7.1151006251346,256135600.0
2006-07-14,52.5,52.89,50.16,50.67,35465600.0,0.0,1.0,7.1327627042117,7.185748941443,6.814845280824,6.8841349756649,248259200.0
2006-07-13,52.03,54.12,51.41,52.25,44639500.0,0.0,1.0,7.0689074952407,7.3528593819417,6.9846729642576,7.098797167525,312476500.0
2006-07-12,55.17,55.24,52.92,52.96,33118900.0,0.0,1.0,7.4955146360259,7.5050249862982,7.1898248058454,7.1952592917153,231832300.0
2006-07-11,55.11,55.99,54.53,55.65,29465100.0,0.0,1.0,7.4873629072211,7.6069215963583,7.4085628621079,7.5607284664644,206255700.0
2006-07-10,55.7,56.49,54.5,55.0,18905200.0,0.0,1.0,7.5675215738017,7.6748526697318,7.4044869977055,7.4724180710789,132336400.0
2006-07-07,55.48,56.55,54.67,55.4,28548600.0,0.0,1.0,7.5376319015174,7.6830043985366,7.4275835626524,7.5267629297777,199840200.0
2006-07-06,57.09,57.4,55.61,55.77,22614600.0,0.0,1.0,7.7563699577799,7.7984872232714,7.5552939805945,7.577031924074,158302200.0
2006-07-05,57.15,57.6,56.56,57.0,18508600.0,0.0,1.0,7.7645216865847,7.8256596526208,7.6843630200041,7.7441423645727,129560200.0
2006-07-03,57.52,58.18,57.34,57.95,6956100.0,0.0,1.0,7.8147906808811,7.904459697734,7.7903354944666,7.8732114039822,48692700.0
2006-06-30,57.59,57.75,56.5,57.27,26417700.0,0.0,1.0,7.8243010311534,7.8460389746329,7.6762112911992,7.7808251441944,184923900.0
2006-06-29,56.76,59.09,56.39,58.97,31192800.0,0.0,1.0,7.7115354493534,8.0280942512737,7.6612664550571,8.0117907936641,218349600.0
2006-06-28,57.29,57.3,55.41,56.02,30382300.0,0.0,1.0,7.7835423871293,7.7849010085968,7.5281215512451,7.6109974607607,212676100.0
2006-06-27,59.09,59.22,57.4,57.43,19664700.0,0.0,1.0,8.0280942512737,8.0457563303508,7.7984872232714,7.8025630876739,137652900.0
2006-06-26,59.17,59.2,58.37,58.99,16662000.0,0.0,1.0,8.0389632230134,8.0430390874158,7.9302735056159,8.014508036599,116634000.0
2006-06-23,59.72,60.17,58.73,58.83,23578700.0,0.0,1.0,8.1136874037242,8.1748253697603,7.9791838784448,7.9927700931195,165050900.0
2006-06-22,58.2,59.75,58.07,59.58,34486900.0,0.0,1.0,7.907176940669,8.1177632681266,7.8895148615919,8.0946667031797,241408300.0
2006-06-21,57.74,58.71,57.3,57.86,30832000.0,0.0,1.0,7.8446803531654,7.9764666355099,7.7849010085968,7.860983810775,215824000.0
2006-06-20,57.61,58.35,57.29,57.47,24034800.0,0.0,1.0,7.8270182740883,7.927556262681,7.7835423871293,7.8079975735437,168243600.0
2006-06-19,57.83,58.18,57.0,57.2,25163400.0,0.0,1.0,7.8569079463726,7.904459697734,7.7441423645727,7.7713147939221,176143800.0
2006-06-16,58.96,59.19,57.52,57.56,29932200.0,0.0,1.0,8.0104321721966,8.0416804659484,7.8147906808811,7.820225166751,209525400.0
2006-06-15,57.3,59.74,56.75,59.38,42513700.0,0.0,1.0,7.7849010085968,8.1164046466592,7.710176827886,8.0674942738303,297595900.0
2006-06-14,58.28,58.78,56.69,57.61,31362000.0,0.0,1.0,7.9180459124087,7.9859769857822,7.7020250990812,7.8270182740883,219534000.0
2006-06-13,57.61,59.1,57.36,58.33,38594400.0,0.0,1.0,7.8270182740883,8.0294528727412,7.7930527374016,7.9248390197461,270160800.0
2006-06-12,59.4,59.73,56.96,57.0,25635200.0,0.0,1.0,8.0702115167652,8.1150460251917,7.7387078787028,7.7441423645727,179446400.0
2006-06-09,61.18,61.56,59.1,59.24,27708500.0,0.0,1.0,8.3120461379747,8.3636737537385,8.0294528727412,8.0484735732857,193959500.0
2006-06-08,58.44,60.93,57.15,60.76,49910100.0,0.0,1.0,7.9397838558882,8.278080601288,7.7645216865847,8.254984036341,349370700.0
2006-06-07,60.1,60.4,58.35,58.56,26803800.0,0.0,1.0,8.165315019488,8.2060736635121,7.927556262681,7.9560873134978,187626600.0
2006-06-06,60.22,60.63,58.91,59.72,25929900.0,0.0,1.0,8.1816184770977,8.2373219572639,8.0036390648593,8.1136874037242,181509300.0
2006-06-05,61.15,61.15,59.97,60.0,21635200.0,0.0,1.0,8.3079702735723,8.3079702735723,8.147652940411,8.1517288048134,151446400.0
2006-06-02,62.99,63.1,60.88,61.66,24492400.0,0.0,1.0,8.5579566235866,8.5729014597287,8.2712874939506,8.3772599684132,171446800.0
2006-06-01,59.85,62.28,59.52,62.17,33661000.0,0.0,1.0,8.1313494828013,8.4614944993963,8.0865149743749,8.4465496632541,235627000.0
2006-05-31,61.76,61.79,58.69,59.77,45749200.0,0.0,1.0,8.3908461830879,8.3949220474903,7.9737493925749,8.1204805110616,320244400.0
2006-05-30,63.29,63.3,61.22,61.22,20121500.0,0.0,1.0,8.5987152676106,8.6000738890781,8.3174806238446,8.3174806238446,140850500.0
2006-05-26,64.31,64.56,63.14,63.55,15462500.0,0.0,1.0,8.7372946572925,8.7712601939792,8.5783359455986,8.6340394257648,108237500.0
2006-05-25,64.26,64.45,63.29,64.33,16549000.0,0.0,1.0,8.7305015499551,8.756315357837,8.5987152676106,8.7400119002274,115843000.0
2006-05-24,62.99,63.65,61.56,63.34,32715400.0,0.0,1.0,8.5579566235866,8.6476256404395,8.3636737537385,8.605508374948,229007800.0
2006-05-23,64.86,65.19,63.0,63.15,24800500.0,0.0,1.0,8.8120188380032,8.8568533464297,8.559315245054,8.5796945670661,173603500.0
2006-05-22,63.87,63.99,62.77,63.38,25677700.0,0.0,1.0,8.6775153127238,8.6938187703334,8.5280669513022,8.6109428608178,179743900.0
2006-05-19,63.26,64.88,62.82,64.51,35209500.0,0.0,1.0,8.5946394032082,8.8147360809382,8.5348600586396,8.7644670866418,246466500.0
2006-05-18,65.68,66.26,63.12,63.18,23515800.0,0.0,1.0,8.9234257983357,9.0022258434489,8.5756187026637,8.5837704314685,164610600.0
2006-05-17,64.71,65.7,64.07,65.26,26935500.0,0.0,1.0,8.7916395159912,8.9261430412706,8.7046877420732,8.866363696702,188548500.0
2006-05-16,68.1,68.25,64.75,64.98,33455000.0,0.0,1.0,9.2522121934632,9.2725915154752,8.7970740018611,8.8283222956129,234185000.0
2006-05-15,67.37,68.38,67.12,67.79,18899200.0,0.0,1.0,9.1530328263379,9.2902535945523,9.1190672896512,9.2100949279716,132294400.0
2006-05-12,67.85,68.69,66.86,67.7,22920500.0,0.0,1.0,9.2182466567764,9.3323708600438,9.083743131497,9.1978673347644,160443500.0
2006-05-11,70.79,70.84,67.55,68.15,29024600.0,0.0,1.0,9.6176813682123,9.6244744755496,9.1774880127524,9.2590053008005,203172200.0
2006-05-10,71.29,71.33,69.61,70.6,16424600.0,0.0,1.0,9.6856124415857,9.6910469274556,9.457364035051,9.5918675603304,114972200.0
2006-05-09,71.82,72.56,70.62,71.03,18988100.0,0.0,1.0,9.7576193793616,9.8581573679543,9.5945848032653,9.6502882834315,132916700.0
2006-05-08,72.99,73.8,71.72,71.89,21244700.0,0.0,1.0,9.9165780910555,10.02662642992,9.7440331646869,9.7671297296339,148712900.0
2006-05-05,71.86,72.25,71.15,71.89,20139700.0,0.0,1.0,9.7630538652315,9.8160401024628,9.6665917410412,9.7671297296339,140977900.0
2006-05-04,71.22,72.89,70.46,71.13,30729300.0,0.0,1.0,9.6761020913135,9.9029918763808,9.5728468597858,9.6638744981062,215105100.0
2006-05-03,71.83,71.95,70.18,71.14,24535400.0,0.0,1.0,9.7589780008291,9.7752814584387,9.5348054586967,9.6652331195737,171747800.0
2006-05-02,70.15,71.98,70.11,71.62,27559400.0,0.0,1.0,9.5307295942943,9.7793573228411,9.5252951084244,9.7304469500122,192915800.0
2006-05-01,70.77,71.54,69.16,69.6,26799300.0,0.0,1.0,9.6149641252774,9.7195779782725,9.3962260690149,9.4560054135835,187595100.0
2006-04-28,69.38,71.3,69.2,70.39,27144200.0,0.0,1.0,9.4261157412992,9.6869710630532,9.4016605548847,9.5633365095135,190009400.0
2006-04-27,67.73,69.86,67.35,69.36,30212400.0,0.0,1.0,9.2019431991668,9.4913295717377,9.150315583403,9.4233984983642,211486800.0
2006-04-26,66.65,68.28,66.4,68.15,25388800.0,0.0,1.0,9.0552120806802,9.2766673798776,9.0212465439935,9.2590053008005,177721600.0
2006-04-25,65.96,66.59,65.56,66.17,18895100.0,0.0,1.0,8.9614671994248,9.0470603518754,8.9071223407261,8.9899982502417,132265700.0
2006-04-24,66.85,66.92,65.5,65.75,25251000.0,0.0,1.0,9.0823845100296,9.0918948603018,8.8989706119213,8.932936148608,176757000.0
2006-04-21,68.19,68.64,66.47,67.04,28178100.0,0.0,1.0,9.2644397866704,9.3255777527065,9.0307568942657,9.1081983179115,197246700.0
2006-04-20,69.51,70.0,66.2,67.63,59535100.0,0.0,1.0,9.4437778203763,9.5103502722823,8.9940741146441,9.1883569844921,416745700.0
2006-04-19,66.82,67.0,65.47,65.65,38786900.0,0.0,1.0,9.0783086456271,9.1027638320416,8.8948947475188,8.9193499339333,271508300.0
2006-04-18,65.04,66.47,64.79,66.22,28387300.0,0.0,1.0,8.8364740244177,9.0307568942657,8.802508487731,8.996791357579,198711100.0
2006-04-17,66.51,66.84,64.35,64.81,25783500.0,0.0,1.0,9.0361913801356,9.0810258885621,8.7427291431623,8.8052257306659,180484500.0
2006-04-13,66.34,67.44,65.81,66.47,26238500.0,0.0,1.0,9.0130948151886,9.1625431766102,8.9410878774128,9.0307568942657,183669500.0
2006-04-12,68.01,68.17,66.3,66.71,26424800.0,0.0,1.0,9.2399846002559,9.2617225437354,9.0076603293188,9.063363809485,184973600.0
2006-04-11,68.99,69.3,67.07,67.99,33547000.0,0.0,1.0,9.3731295040679,9.4152467695594,9.1122741823139,9.237267357321,234829000.0
2006-04-10,70.29,70.93,68.45,68.67,32268400.0,0.0,1.0,9.5497502948389,9.6367020687569,9.2997639448246,9.3296536171089,225878800.0
2006-04-07,70.93,71.21,68.47,69.79,55187100.0,0.0,1.0,9.6367020687569,9.674743469846,9.3024811877595,9.4818192214654,386309700.0
2006-04-06,68.3,72.05,68.2,71.24,95134600.0,0.0,1.0,9.2793846228125,9.7888676731134,9.2657984081379,9.6788193342484,665942200.0
2006-04-05,64.71,67.21,64.15,67.21,79764600.0,0.0,1.0,8.7916395159912,9.1312948828584,8.715556713813,9.1312948828584,558352200.0
2006-04-04,62.1,62.22,61.05,61.17,33283000.0,0.0,1.0,8.4370393129818,8.4533427705915,8.2943840588976,8.3106875165072,232981000.0
2006-04-03,63.67,64.12,62.61,62.65,29135400.0,0.0,1.0,8.6503428833744,8.7114808494105,8.5063290078227,8.5117634936926,203947800.0
2006-03-31,63.25,63.61,62.24,62.72,29119900.0,0.0,1.0,8.5932807817408,8.6421911545696,8.4560600135264,8.5212738439649,203839300.0
2006-03-30,62.82,63.3,61.53,62.75,49666100.0,0.0,1.0,8.5348600586396,8.6000738890781,8.3595978893361,8.5253497083673,347662700.0
2006-03-29,59.13,62.52,57.67,62.33,83815500.0,0.0,1.0,8.0335287371436,8.4941014146155,7.8351700028931,8.4682876067336,586708500.0
2006-03-28,59.63,60.14,58.25,58.71,48940100.0,0.0,1.0,8.101459810517,8.1707495053579,7.9139700480063,7.9764666355099,342580700.0
2006-03-27,60.35,61.38,59.4,59.51,39574000.0,0.0,1.0,8.1992805561748,8.3392185673241,8.0702115167652,8.0851563529074,277018000.0
2006-03-24,60.25,60.94,59.03,59.96,38285000.0,0.0,1.0,8.1856943415001,8.2794392227554,8.0199425224689,8.1462943189435,267995000.0
2006-03-23,61.82,61.9,59.61,60.16,50993800.0,0.0,1.0,8.3989979118927,8.4098668836324,8.0987425675821,8.1734667482929,356956600.0
2006-03-22,62.16,63.25,61.27,61.67,48067700.0,0.0,1.0,8.4451910417866,8.5932807817408,8.3242737311819,8.3786185898807,336473900.0
2006-03-21,61.81,64.34,61.39,61.81,48048800.0,0.0,1.0,8.3976392904252,8.7413705216949,8.3405771887915,8.3976392904252,336341600.0
2006-03-20,65.22,65.46,63.87,63.99,21622900.0,0.0,1.0,8.8609292108321,8.8935361260514,8.6775153127238,8.6938187703334,151360300.0
2006-03-17,64.75,65.54,64.11,64.66,29001500.0,0.0,1.0,8.7970740018611,8.9044050977911,8.7101222279431,8.7848464086539,203010500.0
2006-03-16,66.85,66.9,64.3,64.31,26772800.0,0.0,1.0,9.0823845100296,9.0891776173669,8.735936035825,8.7372946572925,187409600.0
2006-03-15,67.71,68.04,65.52,66.23,31857000.0,0.0,1.0,9.1992259562319,9.2440604646584,8.9016878548562,8.9981499790465,222999000.0
2006-03-14,65.77,67.32,65.5,67.32,22929300.0,0.0,1.0,8.9356533915429,9.1462397190006,8.8989706119213,9.1462397190006,160505100.0
2006-03-13,65.05,66.28,64.79,65.68,30756700.0,0.0,1.0,8.8378326458852,9.0049430863838,8.802508487731,8.9234257983357,215296900.0
2006-03-10,64.05,64.49,62.45,63.19,37255100.0,0.0,1.0,8.7019704991383,8.7617498437069,8.4845910643432,8.5851290529359,260785700.0
2006-03-09,65.98,66.47,63.81,63.93,28546600.0,0.0,1.0,8.9641844423598,9.0307568942657,8.669363583919,8.6856670415286,199826200.0
2006-03-08,66.29,67.2,65.35,65.66,23330400.0,0.0,1.0,9.0063017078513,9.129936261391,8.8785912899092,8.9207085554008,163312800.0
2006-03-07,65.76,66.9,65.08,66.31,31174200.0,0.0,1.0,8.9342947700754,9.0891776173669,8.8419085102876,9.0090189507862,218219400.0
2006-03-06,67.69,67.72,64.94,65.48,32595200.0,0.0,1.0,9.1965087132969,9.2005845776993,8.822887809743,8.8962533689863,228166400.0
2006-03-03,69.4,69.91,67.53,67.72,26345300.0,0.0,1.0,9.4288329842341,9.498122679075,9.1747707698174,9.2005845776993,184417100.0
2006-03-02,68.99,69.99,68.67,69.61,22331200.0,0.0,1.0,9.3731295040679,9.5089916508148,9.3296536171089,9.457364035051,156318400.0
2006-03-01,68.84,69.49,68.02,69.1,27279200.0,0.0,1.0,9.3527501820559,9.4410605774413,9.2413432217234,9.3880743402101,190954400.0
2006-02-28,71.58,72.4,68.1,68.49,45249300.0,0.0,1.0,9.7250124641423,9.8364194244748,9.2522121934632,9.3051984306944,316745100.0
2006-02-27,71.99,72.12,70.65,70.99,28258600.0,0.0,1.0,9.7807159443086,9.7983780233857,9.5986606676677,9.6448537975617,197810200.0
2006-02-24,72.14,72.89,71.2,71.46,19098000.0,0.0,1.0,9.8010952663206,9.9029918763808,9.6733848483785,9.7087090065327,133686000.0
2006-02-23,71.79,73.0,71.43,71.75,30604200.0,0.0,1.0,9.7535435149592,9.9179367125229,9.7046331421303,9.7481090290893,214229400.0
2006-02-22,69.0,71.67,68.0,71.32,34937100.0,0.0,1.0,9.3744881255354,9.7372400573496,9.2386259787885,9.6896883059881,244559700.0
2006-02-21,70.59,70.8,68.68,69.08,27843100.0,0.0,1.0,9.5905089388629,9.6190399896798,9.3310122385764,9.3853570972751,194901700.0
2006-02-17,70.3,70.89,69.61,70.29,20571400.0,0.0,1.0,9.5511089163063,9.631267582887,9.457364035051,9.5497502948389,143999800.0
2006-02-16,69.91,71.01,69.48,70.57,33863400.0,0.0,1.0,9.498122679075,9.6475710404966,9.4397019559739,9.587791695928,237043800.0
2006-02-15,67.16,69.62,66.75,69.22,41420400.0,0.0,1.0,9.1245017755211,9.4587226565184,9.0687982953549,9.4043777978197,289942800.0
2006-02-14,65.1,68.1,65.0,67.64,41462100.0,0.0,1.0,8.8446257532225,9.2522121934632,8.8310395385478,9.1897156059596,290234700.0
2006-02-13,66.63,66.75,64.64,64.71,31553500.0,0.0,1.0,9.0524948377452,9.0687982953549,8.7821291657189,8.7916395159912,220874500.0
2006-02-10,65.18,67.67,62.9,67.31,62874200.0,0.0,1.0,8.8554947249622,9.193791470362,8.5457290303793,9.1448810975331,440119400.0
2006-02-09,69.1,69.23,64.53,64.95,41063000.0,0.0,1.0,9.3880743402101,9.4057364192871,8.7671843295768,8.8242464312105,287441000.0
2006-02-08,68.49,69.08,66.0,68.81,34039800.0,0.0,1.0,9.3051984306944,9.3853570972751,8.9669016852947,9.3486743176535,238278600.0
2006-02-07,68.27,69.48,66.68,67.6,49601100.0,0.0,1.0,9.2753087584101,9.4397019559739,9.0592879450826,9.1842811200897,347207700.0
2006-02-06,72.02,72.51,66.74,67.3,58991700.0,0.0,1.0,9.784791808711,9.8513642606169,9.0674396738874,9.1435224760657,412941900.0
2006-02-03,72.24,72.79,71.04,71.85,24718700.0,0.0,1.0,9.8146814809953,9.8894056617061,9.651646904899,9.761695243764,173030900.0
2006-02-02,75.1,75.36,72.05,72.1,25261500.0,0.0,1.0,10.203247220691,10.238571378846,9.7888676731134,9.7956607804507,176830500.0
2006-02-01,74.95,76.46,74.64,75.42,18613800.0,0.0,1.0,10.182867898679,10.388019740267,10.140750633188,10.24672310765,130296600.0
2006-01-31,75.5,76.34,73.75,75.51,32626500.0,0.0,1.0,10.25759207939,10.371716282658,10.019833322583,10.258950700858,228385500.0
2006-01-30,71.17,76.6,70.87,75.0,49942900.0,0.0,1.0,9.6693089839761,10.407040440812,9.628550339952,10.189661006017,349600300.0
2006-01-27,72.95,73.6,71.1,72.03,34066600.0,0.0,1.0,9.9111436051856,9.9994540005711,9.6597986337038,9.7861504301784,238466200.0
2006-01-26,74.53,75.43,71.93,72.33,42192400.0,0.0,1.0,10.125805797046,10.248081729118,9.7725642155038,9.8269090742025,295346800.0
2006-01-25,77.39,77.5,73.25,74.2,45563800.0,0.0,1.0,10.514371536742,10.529316372884,9.9519022492096,10.080971288619,318946600.0
2006-01-24,78.76,79.42,75.77,76.04,40794800.0,0.0,1.0,10.700502677785,10.790171694638,10.294274859012,10.330957638633,285563600.0
2006-01-23,76.1,79.56,76.0,77.67,37847500.0,0.0,1.0,10.339109367438,10.809192395183,10.325523152764,10.552412937831,264932500.0
2006-01-20,79.28,80.04,75.83,76.09,40527100.0,0.0,1.0,10.771150994093,10.874406225621,10.302426587817,10.337750745971,283689700.0
2006-01-19,81.25,81.66,78.74,79.04,60566000.0,0.0,1.0,11.038799423185,11.094502903351,10.69778543485,10.738544078874,423962000.0
2006-01-18,83.08,84.05,81.85,82.49,42879900.0,0.0,1.0,11.287427151732,11.419213434076,11.120316711233,11.207268485151,300159300.0
2006-01-17,85.7,86.38,83.87,84.71,29843700.0,0.0,1.0,11.643385976208,11.735772235996,11.394758247662,11.508882450929,208905900.0
2006-01-13,84.99,86.01,84.6,85.59,27725200.0,0.0,1.0,11.546923852018,11.6855032417,11.493937614787,11.628441140066,194076400.0
2006-01-12,84.97,86.4,83.62,84.29,45743200.0,0.0,1.0,11.544206609083,11.738489478931,11.360792710975,11.451820349295,320202400.0
2006-01-11,83.84,84.8,82.59,83.9,53349800.0,0.0,1.0,11.390682383259,11.521110044136,11.220854699826,11.398834112064,373448600.0
2006-01-10,76.25,81.89,75.83,80.86,81423900.0,0.0,1.0,10.35948868945,11.125751197103,10.302426587817,10.985813185953,569967300.0
2006-01-09,76.73,77.2,75.74,76.05,24108600.0,0.0,1.0,10.424702519889,10.48855772886,10.290198994609,10.332316260101,168760200.0
