2014-11-07,89.03,89.88,88.81,89.82,1495167.0,0.0,1.0,89.03,89.88,88.81,89.82,1495167.0
2014-11-06,88.5,89.18,88.3501,89.18,1167705.0,0.0,1.0,88.5,89.18,88.3501,89.18,1167705.0
2014-11-04,86.86,88.53,86.8,88.45,1573035.0,0.0,1.0,86.86,88.53,86.8,88.45,1573035.0
2014-11-03,86.22,87.32,85.875,87.18,1470203.0,0.0,1.0,86.22,87.32,85.875,87.18,1470203.0
