2014-11-07,11.25,11.95,11.0,11.84,30989.0,0.0,1.0,11.25,11.95,11.0,11.84,30989.0
2014-11-06,11.1099,11.1099,10.9,10.9,2314.0,0.0,1.0,11.1099,11.1099,10.9,10.9,2314.0
2014-11-05,11.08,11.08,10.81,10.82,2647.0,0.0,1.0,11.08,11.08,10.81,10.82,2647.0
2014-11-04,10.9996,11.1,10.9996,11.07,1884.0,0.0,1.0,10.9996,11.1,10.9996,11.07,1884.0
2014-11-03,,,,11.05,0.0,0.0,1.0,,,,11.05,0.0
