2014-11-07,20.38,20.41,20.1,20.37,54619.0,0.0,1.0,20.38,20.41,20.1,20.37,54619.0
2014-11-06,20.06,20.38,19.86,20.35,48121.0,0.0,1.0,20.06,20.38,19.86,20.35,48121.0
2014-11-05,19.91,20.6525,19.7795,20.07,53983.0,0.0,1.0,19.91,20.6525,19.7795,20.07,53983.0
2014-11-04,20.37,20.5,19.75,19.83,44981.0,0.0,1.0,20.37,20.5,19.75,19.83,44981.0
2014-11-03,20.33,20.572,20.13,20.3,93585.0,0.0,1.0,20.33,20.572,20.13,20.3,93585.0
