2014-11-07,26.35,28.38,26.25,27.75,3674536.0,0.0,1.0,26.35,28.38,26.25,27.75,3674536.0
2014-11-06,25.81,26.35,25.025,26.13,4899036.0,0.0,1.0,25.81,26.35,25.025,26.13,4899036.0
2014-11-04,28.51,28.53,26.325,26.92,6975945.0,0.0,1.0,28.51,28.53,26.325,26.92,6975945.0
2014-11-03,30.14,30.74,28.95,29.02,6177892.0,0.0,1.0,30.14,30.74,28.95,29.02,6177892.0
